timestamp,open,high,low,close,volume
2006-09-18,11.5497,11.6402,11.5077,11.5724,6636573.083513099
2006-09-19,11.6306,11.6435,11.54,11.6338,7102023.490405758
2006-09-20,11.6855,11.8892,11.6532,11.8568,11269210.35480043
2006-09-21,11.8342,11.97,11.818,11.9279,13217586.65057545
2006-09-22,11.9603,12.0799,11.9118,11.9991,12963106.21478394
2006-09-25,12.0702,12.1284,12.0411,12.1219,11922313.58633198
2006-09-26,12.1251,12.2835,12.0411,12.2706,19339397.4672135
2006-09-27,12.248,12.2674,11.7663,11.8892,23916698.35263822
2006-09-28,11.8892,11.9732,11.8277,11.9376,14011596.84852728
2006-09-29,11.9603,12.0378,11.9473,11.9991,13444733.58931788
2006-10-02,12.0249,12.0702,11.9667,12.0185,10185799.78401073
2006-10-03,12.0346,12.1413,12.0023,12.1122,12153476.87566122
2006-10-04,12.0947,12.2287,11.9575,12.2189,13310743.67113043
2006-10-05,12.2238,12.2401,12.0016,12.0604,17381984.38261816
2006-10-06,12.0179,12.044,11.9395,12.0244,11794348.19402472
2006-10-09,11.763,12.0016,11.763,11.9852,10533548.80565129
2006-10-10,11.9885,12.0016,11.8219,11.933,14016171.02558447
2006-10-11,11.9656,12.0735,11.9395,11.9624,12591593.78550481
2006-10-12,12.0342,12.1453,12.0342,12.0833,11025105.49135816
2006-10-13,12.0865,12.1323,12.0244,12.0963,9298855.696092077
2006-10-16,12.1061,12.1225,11.995,12.0996,8810088.142737156
2006-10-17,12.0212,12.2793,11.897,11.9526,8838983.55390331
2006-10-18,12.031,12.0865,11.8709,11.9558,10779884.97497512
2006-10-19,12.0669,12.1878,12.0473,12.1584,11820454.47283892
2006-10-20,12.214,12.3675,12.1225,12.3479,15153690.76400191
2006-10-23,12.3512,12.4492,12.312,12.4165,10118860.60756404
2006-10-24,12.361,12.4786,12.3153,12.4133,9622506.61421183
2006-10-25,12.4165,12.5244,12.4035,12.508,9183831.877897847
2006-10-26,12.5048,12.6943,12.495,12.6551,11535962.97294049
2006-10-27,12.6583,12.7139,12.5146,12.691,14519553.63246358
2006-10-30,12.6714,12.727,12.1127,12.3055,30289084.81977504
2006-10-31,12.2074,12.2238,11.8284,12.0833,27401440.31315887
2006-11-01,12.1715,12.1846,12.0539,12.0833,12040238.10217223
2006-11-02,12.129,12.1715,12.0114,12.0702,10922800.1166888
2006-11-03,12.0898,12.1225,11.9526,11.9918,13172179.57588578
2006-11-06,12.0767,12.1029,11.9787,12.08,10255193.39692714
2006-11-07,12.1127,12.1257,12.0244,12.044,11003350.25901298
2006-11-08,11.9689,12.0539,11.8774,12.044,8491903.924027218
2006-11-09,12.0244,12.0539,11.7173,11.8055,11802827.15637463
2006-11-10,11.8317,11.8513,11.5245,11.6258,13772623.9886126
2006-11-13,11.5997,11.7859,11.5997,11.75,9976949.553497057
2006-11-14,11.7859,11.9166,11.6814,11.8872,13109145.18473181
2006-11-15,11.8447,11.8447,11.665,11.7925,10324810.14043169
2006-11-16,11.7794,11.8121,11.6814,11.7434,11815322.46931134
2006-11-17,11.7467,11.8121,11.714,11.7761,10993644.07842822
2006-11-20,11.8073,11.9361,11.7327,11.7632,11744954.17735976
2006-11-21,11.8513,11.9904,11.8378,11.909,14479433.9940692
2006-11-22,11.9802,11.9836,11.7598,11.7835,9917918.303599073
2006-11-24,11.7869,11.8683,11.5801,11.753,4619353.013217011
2006-11-27,11.7835,11.8073,11.5902,11.614,11389652.40844072
2006-11-28,11.5462,11.7157,11.5292,11.6615,14503729.96979559
2006-11-29,11.8174,11.9158,11.77,11.831,12450827.52523341
2006-11-30,11.831,11.9599,11.8208,11.848,11768067.60559505
2006-12-01,11.9124,11.9124,11.692,11.7394,10379219.32944827
2006-12-04,11.8039,11.848,11.7598,11.814,10974793.24769683
2006-12-05,11.8615,11.8649,11.675,11.7259,13783666.05202865
2006-12-06,11.7259,11.8954,11.692,11.8581,14662083.82928659
2006-12-07,11.8378,11.9395,11.8242,11.8344,9308476.32840935
2006-12-08,11.8615,11.987,11.7971,11.9666,8265791.954204881
2006-12-11,12.0378,12.1599,12.0243,12.0955,10829662.41924275
2006-12-12,12.0751,12.1565,12.0039,12.1226,10448344.60551936
2006-12-13,12.1294,12.2074,12.1294,12.1633,7397479.582780045
2006-12-14,12.1667,12.3023,12.1396,12.2345,9253971.639501043
2006-12-15,12.2074,12.3803,12.2074,12.36,14993304.63111399
2006-12-18,12.4108,12.4448,12.3464,12.3973,8396624.708448293
2006-12-19,12.3939,12.4719,12.36,12.4312,9974143.061585354
2006-12-20,12.438,12.5126,12.3295,12.3566,9453714.661180794
2006-12-21,12.421,12.4956,12.3939,12.438,8045193.094954694
2006-12-22,12.438,12.4685,12.3668,12.4007,8562396.365838053
2006-12-26,12.3803,12.5126,12.3702,12.4617,4883491.12100342
2006-12-27,12.4922,12.6143,12.4481,12.5974,7232782.968564019
2006-12-28,12.5533,12.6652,12.5533,12.6482,7138501.682227559
2006-12-29,12.672,12.7635,12.5974,12.6211,9103680.60381305
2007-01-03,12.7601,13.0517,12.7533,12.8245,18433335.28274496
2007-01-04,12.8924,12.9161,12.7771,12.8958,14654988.54433994
2007-01-05,12.8982,12.9085,12.6548,12.6686,13668528.92812176
2007-01-08,12.6668,12.6977,12.5434,12.6223,12606816.2897422
2007-01-09,12.6188,12.7697,12.6188,12.6737,13532750.97527916
2007-01-10,12.6703,12.684,12.5057,12.5914,12286883.441239
2007-01-11,12.5846,12.756,12.5126,12.7183,9408025.326297104
2007-01-12,12.7697,12.852,12.7354,12.7971,11227535.89784166
2007-01-16,12.8245,12.852,12.6737,12.7354,10468985.43445505
2007-01-17,12.7011,12.7697,12.612,12.6497,11147122.66844636
2007-01-18,12.5469,12.9102,12.5469,12.8691,11373526.76083472
2007-01-19,12.8794,12.8999,12.6908,12.7663,11845578.21842125
2007-01-22,12.7217,12.8211,12.684,12.78,7833087.076777005
2007-01-23,12.8074,13.0096,12.7902,12.852,12061769.40065913
2007-01-24,12.8999,13.1056,12.8828,13.0405,11234523.67847093
2007-01-25,13.0508,13.1022,12.7457,12.8622,11556606.6133216
2007-01-26,12.8554,12.9651,12.7183,12.9651,9144747.253049683
2007-01-29,12.828,13.0953,12.7765,13.0405,15976861.63076309
2007-01-30,13.0405,13.2599,13.0405,13.2188,15312484.94939557
2007-01-31,13.1776,13.2599,13.0645,13.2153,11387394.81777588
2007-02-01,13.2908,13.2908,12.9925,13.0268,14234754.16772738
2007-02-02,13.0953,13.1571,13.0302,13.0748,10150665.15071245
2007-02-05,13.0336,13.0714,12.9617,13.0439,8344915.131791693
2007-02-06,13.0439,13.0953,12.9617,13.0542,8185271.220492215
2007-02-07,13.0542,13.1605,13.0096,13.0576,6933060.931727018
2007-02-08,13.0405,13.1056,12.9171,13.0062,11762154.8681395
