timestamp,open,high,low,close,volume
2006-09-21,9.2293,9.2674,8.97,9.0386,9084436.447757358
2006-09-22,9.0119,9.0348,8.9318,8.9661,2787944.994216682
2006-09-25,9.0348,9.1912,9.0157,9.1492,5230947.179025832
2006-09-26,9.1568,9.2827,9.1301,9.256,2211926.487597995
2006-09-27,9.2217,9.3475,9.2217,9.3361,3542732.296619972
2006-09-28,9.3666,9.4047,9.2903,9.359,2368847.191877651
2006-09-29,9.3895,9.3895,9.2979,9.3323,1713147.410358566
2006-10-02,9.3742,9.3818,9.2903,9.3132,1228890.888060661
2006-10-03,9.3285,9.4124,9.2903,9.3361,2209741.6784475
2006-10-04,9.3437,9.4543,9.3246,9.4124,2392880.092533093
2006-10-05,9.4352,9.603,9.4276,9.5306,5091761.984320781
2006-10-06,9.4963,9.5382,9.4658,9.5344,3114638.221308315
2006-10-09,9.5077,9.6069,9.4772,9.5306,3941010.15293664
2006-10-10,9.5077,9.6069,9.4619,9.5687,4059503.919804652
2006-10-11,9.5725,9.7251,9.5497,9.5763,3924559.825215268
2006-10-12,9.5535,9.645,9.5458,9.5535,3642847.962986762
2006-10-13,9.5268,9.5878,9.4696,9.5725,2238529.751959902
2006-10-16,9.5802,9.7251,9.5611,9.6717,3391980.465235831
2006-10-17,9.7136,9.8319,9.6831,9.8319,6642719.444801439
2006-10-18,9.8357,9.9081,9.8204,9.8395,8537334.532836396
2006-10-19,9.8624,9.8853,9.7785,9.8281,5039583.601079553
2006-10-20,9.8929,9.9196,9.8052,9.8929,2949877.907723943
2006-10-23,9.8929,9.9425,9.87,9.9158,3090990.875208842
2006-10-24,9.8853,9.9005,9.7747,9.8433,4461637.321681018
2006-10-25,9.8428,9.9503,9.8274,9.9196,3208842.051150238
2006-10-26,9.958,9.9619,9.8121,9.8774,5791929.057961701
2006-10-27,9.9887,10.0233,9.8889,9.9695,4604035.471019149
2006-10-30,9.9811,10.0195,9.9081,9.9926,4613288.780362421
2006-10-31,9.9772,10.0502,9.9503,10.0348,2469348.412800411
2006-11-01,10.0118,10.0502,9.9619,9.9811,7020948.464207685
2006-11-02,9.9542,10.0118,9.9119,9.9657,4581416.270402262
2006-11-03,9.9273,9.9811,9.7967,9.8274,4240586.042925074
2006-11-06,9.8466,9.9119,9.7199,9.7698,5170158.077367947
2006-11-07,9.7929,9.8927,9.789,9.7967,3422824.829713404
2006-11-08,9.7199,9.8466,9.6777,9.7391,5505076.468320267
2006-11-09,9.7199,9.7852,9.7045,9.743,3792186.094332348
2006-11-10,9.7583,9.885,9.7391,9.8044,2852718.159619586
2006-11-13,9.7161,9.766,9.6969,9.7353,2217452.769566894
2006-11-14,9.7391,9.7583,9.6546,9.7276,2862228.505333505
2006-11-15,9.7468,9.8428,9.7161,9.7199,2185066.186865441
2006-11-16,9.7314,9.766,9.693,9.7276,2350083.53682046
2006-11-17,9.7314,9.7314,9.6585,9.6853,2100886.77547873
2006-11-20,9.6585,9.7084,9.5817,9.6047,2824444.158848477
2006-11-21,9.6047,9.6815,9.597,9.6508,3437604.421025575
2006-11-22,9.6431,9.7007,9.6354,9.6815,1939339.416527439
2006-11-24,9.6469,9.6546,9.5932,9.5932,1086749.775093176
2006-11-27,9.6124,9.7045,9.6085,9.6853,3794884.976224136
2006-11-28,9.693,9.885,9.693,9.8543,5044852.846677805
2006-11-29,9.8543,10.0233,9.8543,9.958,4730882.91993317
2006-11-30,9.935,9.9465,9.8658,9.8774,3132116.694512273
2006-12-01,9.8889,9.958,9.8006,9.8927,2592597.352525382
2006-12-04,9.9542,10.0579,9.8198,10.0156,2315126.590412543
2006-12-05,9.9926,10.0156,9.9427,9.9695,1875208.84205115
2006-12-06,9.9465,9.9734,9.7045,9.7506,4846806.323094718
2006-12-07,9.8082,9.9772,9.8044,9.8313,3526924.559825215
2006-12-08,9.8735,10.0233,9.8735,10.0041,3802339.030972882
2006-12-11,10.0079,10.0463,9.9619,9.9849,2141755.558411515
2006-12-12,9.9849,10.15,9.9772,10.1462,3172985.477445058
2006-12-13,10.2115,10.319,10.1577,10.319,5600951.034571392
2006-12-14,10.2768,10.3305,10.2076,10.2268,2732553.656342372
2006-12-15,10.2192,10.2268,10.1462,10.1615,3767767.639120935
2006-12-18,10.15,10.223,10.1308,10.2115,3135715.203701324
2006-12-19,10.2153,10.3344,10.1961,10.296,4428222.59349698
2006-12-20,10.2921,10.3997,10.2576,10.3152,4855545.559696697
2006-12-21,10.7376,10.8874,10.4841,10.5225,12918519.47050508
2006-12-22,10.4841,10.5187,10.3766,10.4726,2641048.708392237
2006-12-26,10.4534,10.5648,10.415,10.4918,2577689.243027888
2006-12-27,10.5417,10.584,10.3958,10.4073,5922889.088806066
2006-12-28,10.4073,10.4611,10.3228,10.3651,4138799.640149081
2006-12-29,10.3689,10.4073,10.2729,10.3651,3062459.838067086
2007-01-03,10.4073,10.4918,10.3574,10.3651,5378871.610332862
2007-01-04,10.3689,10.5725,10.3689,10.5648,9239943.451998457
2007-01-05,10.5609,10.6493,10.4649,10.4957,4815833.440431821
2007-01-08,10.4112,10.5686,10.4112,10.5648,3986762.626911708
2007-01-09,10.5955,10.5993,10.4573,10.5648,6165274.386325665
2007-01-10,10.5225,10.5417,10.3958,10.4957,4325022.490682431
2007-01-11,10.5533,10.5571,10.488,10.5417,2764554.684487855
2007-01-12,10.5225,10.5341,10.3804,10.3881,3798997.558154479
2007-01-16,10.3881,10.4726,10.3536,10.4342,3897571.006297391
2007-01-17,10.4073,10.4419,10.3574,10.3612,4012337.745791029
2007-01-18,10.4457,10.5149,10.2384,10.3382,4060789.101657884
