timestamp,open,high,low,close,volume
2006-09-18,14.3387,14.3512,14.1395,14.2101,2165200.0
2006-09-19,14.235,14.2931,14.1769,14.2267,1820000.0
2006-09-20,14.2557,14.3346,14.235,14.2848,1632200.0
2006-09-21,14.3055,14.3387,14.1935,14.3221,2715400.0
2006-09-22,14.3387,14.3636,14.2101,14.2267,1803300.0
2006-09-25,14.2723,14.4715,14.2474,14.3968,2140100.0
2006-09-26,14.3678,14.4093,14.3097,14.3512,1396200.0
2006-09-27,14.2889,14.5213,14.2806,14.513,1942200.0
2006-09-28,14.4964,14.5255,14.2931,14.3595,3562100.0
2006-09-29,14.4217,14.4757,14.2889,14.2931,2314100.0
2006-10-02,14.3304,14.5255,14.3138,14.4466,1950800.0
2006-10-03,14.4632,14.5836,14.3968,14.5089,2732100.0
2006-10-04,14.4674,14.6168,14.4425,14.5296,2795400.0
2006-10-05,14.4715,15.7124,14.4425,14.4923,2166600.0
2006-10-06,14.4466,14.484,14.3595,14.4425,1630000.0
2006-10-09,14.4342,14.4757,14.3595,14.4176,1052600.0
2006-10-10,14.3927,14.4425,14.347,14.3885,1753700.0
2006-10-11,14.3802,14.5711,14.3802,14.5255,2249000.0
2006-10-12,14.5628,14.5628,14.4674,14.5255,1410200.0
2006-10-13,14.4591,14.596,14.4591,14.5711,1551200.0
2006-10-16,14.5255,14.6209,14.5255,14.6126,1438900.0
2006-10-17,14.5877,14.733,14.5836,14.6085,2482400.0
2006-10-18,14.6002,14.8824,14.6002,14.8409,2925500.0
2006-10-19,14.7994,14.87,14.7662,14.7911,1319700.0
2006-10-20,14.8534,14.8824,14.7787,14.8451,1915700.0
2006-10-23,14.7953,14.9281,14.7288,14.8866,1796600.0
2006-10-24,14.8368,14.8866,14.7745,14.8783,1885000.0
2006-10-25,14.8243,15.0318,14.8243,15.0235,2547700.0
2006-10-26,15.0318,15.0982,14.9405,15.0152,2741800.0
2006-10-27,14.8824,15.0152,14.8658,14.9654,3342000.0
2006-10-30,14.9405,15.0277,14.8949,15.0277,2511700.0
2006-10-31,15.0235,15.1895,15.0235,15.1065,3175200.0
2006-11-01,15.051,15.244,15.0343,15.1937,2329300.0
2006-11-02,15.0878,15.1884,15.0206,15.1087,2083200.0
2006-11-03,15.0584,15.0961,14.9242,15.0123,2095800.0
2006-11-06,14.9955,15.0081,14.8529,14.9619,2531200.0
2006-11-07,14.9703,15.0416,14.9074,14.9451,1781100.0
2006-11-08,14.9955,15.1339,14.9326,15.071,2209700.0
2006-11-09,15.05,15.0961,15.0081,15.029,1441200.0
2006-11-10,15.0794,15.1758,15.0668,15.1213,1818300.0
2006-11-13,15.1339,15.18,15.0836,15.1045,1406600.0
2006-11-14,15.1129,15.1926,15.0164,15.1842,1776800.0
2006-11-15,15.201,15.2052,15.1045,15.1423,1327800.0
2006-11-16,15.2052,15.2849,15.1465,15.1507,1546700.0
2006-11-17,15.1087,15.1968,15.1003,15.1716,1706200.0
2006-11-20,15.1381,15.2262,15.0123,15.1591,1127200.0
2006-11-21,15.18,15.222,15.1213,15.1633,1242400.0
2006-11-22,15.1339,15.2052,15.1087,15.1465,1181000.0
2006-11-24,15.1129,15.352,15.1129,15.3101,431500.0
2006-11-27,15.0752,15.1297,14.9535,14.9829,1906900.0
2006-11-28,14.9871,15.1171,14.9787,15.0668,2880700.0
2006-11-29,15.0626,15.243,15.0626,15.2094,2015700.0
2006-11-30,15.1716,15.2471,15.1339,15.2136,1274700.0
2006-12-01,15.243,15.3059,15.1674,15.2388,1839000.0
2006-12-04,15.3059,15.4023,15.2723,15.3562,1727000.0
2006-12-05,15.3772,15.4527,15.3226,15.3981,1718100.0
2006-12-06,15.394,15.4359,15.2513,15.2723,1774600.0
2006-12-07,15.3143,15.3478,15.2471,15.2597,2218200.0
2006-12-08,15.2471,15.352,15.1842,15.2891,1743600.0
2006-12-11,15.2933,15.3856,15.2933,15.3646,1245800.0
2006-12-12,15.3898,15.5743,15.3646,15.5617,2462300.0
2006-12-13,15.5785,15.6037,15.4736,15.5617,2205700.0
2006-12-14,15.545,15.6666,15.545,15.6372,2180600.0
2006-12-15,15.6456,15.675,15.4359,15.5114,3118300.0
2006-12-18,15.5114,15.6037,15.4862,15.5408,1557500.0
2006-12-19,15.5072,15.6876,15.482,15.6582,1407000.0
2006-12-20,15.6372,15.6414,15.545,15.5659,975600.0
2006-12-21,15.5617,15.6037,15.4611,15.5408,1455100.0
2006-12-22,15.5156,15.5911,15.4569,15.4862,1438900.0
2006-12-26,15.4695,15.5827,15.4359,15.5701,770600.0
