timestamp,open,high,low,close,volume
2006-09-20,14.5096,15.7057,14.2239,14.2463,57963000.0
2006-09-21,14.3276,14.5909,14.2968,14.4704,46951200.0
2006-09-22,14.5404,14.5769,14.2743,14.3696,48150800.0
2006-09-25,14.2015,14.4984,14.0531,14.3892,64882400.0
2006-09-26,14.2855,14.7281,14.2855,14.7085,53427400.0
2006-09-27,14.885,15.0054,14.6441,14.9494,65649800.0
2006-09-28,14.955,15.1175,14.871,14.8906,47789800.0
2006-09-29,14.8178,15.0558,14.7813,14.9718,32001600.0
2006-10-02,14.9074,15.0755,14.7925,14.8122,29106600.0
2006-10-03,14.5657,14.6161,14.2659,14.2827,66453600.0
2006-10-04,14.3332,14.5264,14.0615,14.4956,70302000.0
2006-10-05,14.7337,14.7981,14.5741,14.7253,61057200.0
2006-10-06,14.6217,14.7645,14.4984,14.7589,50153000.0
2006-10-09,14.885,14.913,14.5348,14.5629,40293400.0
2006-10-10,14.4536,14.843,14.4536,14.8009,51222200.0
2006-10-11,14.7281,14.7925,14.5432,14.5937,42403200.0
2006-10-12,14.6637,14.8962,14.6581,14.885,43963200.0
2006-10-13,15.0222,15.2351,14.5881,15.0951,52680200.0
2006-10-16,15.0979,15.4452,15.0727,15.434,43071200.0
2006-10-17,15.4396,15.4424,15.2015,15.3079,44665800.0
2006-10-18,15.2827,15.6665,15.0923,15.1903,56564400.0
2006-10-19,15.2827,15.5124,15.2099,15.5124,36916600.0
2006-10-20,15.5881,15.5881,15.2659,15.336,52534000.0
2006-10-23,15.2239,15.4172,15.1455,15.3612,36346600.0
2006-10-24,15.3247,15.6693,15.2659,15.6385,34059800.0
2006-10-25,15.5937,16.0054,15.5348,15.899,56611400.0
2006-10-26,16.0838,16.0922,15.7477,15.871,38506400.0
2006-10-27,15.8486,16.1063,15.6833,15.7309,34021800.0
2006-10-30,15.532,15.6609,15.42,15.476,70066600.0
2006-10-31,15.448,15.6441,15.2519,15.6161,59498800.0
2006-11-01,15.5796,15.6917,15.3332,15.476,51095200.0
2006-11-02,15.3612,15.6105,15.3276,15.504,35866000.0
2006-11-03,15.6133,15.8934,15.6105,15.8373,60462800.0
2006-11-06,15.7981,16.0222,15.7421,15.983,36416800.0
2006-11-07,15.969,16.0082,15.574,15.8373,61046800.0
2006-11-08,15.7449,16.1371,15.7449,16.1147,45254200.0
2006-11-09,16.2379,16.4144,16.1455,16.2519,40681200.0
2006-11-10,16.2099,16.2323,15.9914,16.0782,30119600.0
2006-11-13,15.969,16.2127,15.913,16.095,37695400.0
2006-11-14,16.1707,16.1903,16.0362,16.1483,31285400.0
2006-11-15,16.2435,16.3836,16.1203,16.2883,33441600.0
2006-11-16,16.42,16.42,15.8261,15.8486,66379400.0
2006-11-17,15.6945,16.0222,15.6637,15.9942,48211800.0
2006-11-20,15.9214,16.0922,15.8289,15.9494,46517000.0
2006-11-21,15.9858,16.2631,15.9858,16.2435,26863400.0
2006-11-22,16.1651,16.2855,15.9802,16.1483,35225400.0
2006-11-24,16.0894,16.2575,16.0586,16.1511,9021200.0
2006-11-27,16.1735,16.2463,15.9746,16.0334,25662200.0
2006-11-28,16.1035,16.3724,16.1007,16.3303,33630000.0
2006-11-29,16.3724,16.899,16.3527,16.8205,52162000.0
2006-11-30,16.8205,17.039,16.7505,16.9298,51211000.0
2006-12-01,16.8373,17.0194,16.6609,16.9886,42615400.0
2006-12-04,16.8906,16.9942,16.8149,16.9886,36277200.0
2006-12-05,17.0866,17.1623,16.8766,17.0558,44939200.0
2006-12-06,16.9886,17.1987,16.9746,16.9886,39734200.0
2006-12-07,16.9326,17.025,16.8149,16.9018,33796400.0
2006-12-08,16.9802,17.0782,16.8541,16.8822,28077400.0
2006-12-11,16.8093,16.9634,16.7505,16.8457,31005600.0
2006-12-12,16.8906,17.0054,16.7645,16.8541,33885400.0
2006-12-13,16.8906,17.3639,16.8653,17.039,40001600.0
2006-12-14,17.1427,17.4032,17.0614,17.3247,43269200.0
2006-12-15,17.3331,17.3331,17.0698,17.095,30811600.0
2006-12-18,17.1146,17.1146,16.5908,16.5992,64849000.0
2006-12-19,16.5068,16.9046,16.3864,16.8597,35730000.0
2006-12-20,16.9158,16.9158,16.6161,16.6385,31791400.0
2006-12-21,16.6104,16.7561,16.4144,16.5628,41805200.0
2006-12-22,16.4732,16.6385,16.4116,16.4116,19426200.0
2006-12-26,16.3864,16.5796,16.2995,16.4312,17932800.0
2006-12-27,16.4116,16.6104,16.3556,16.6048,16006800.0
2006-12-28,16.6665,16.7085,16.5348,16.6076,17164800.0
2006-12-29,16.5572,16.5824,16.4284,16.4592,15672000.0
2007-01-03,16.3331,16.3556,15.49,15.8317,87214600.0
2007-01-04,15.6525,15.7533,15.4872,15.532,99513800.0
2007-01-05,15.5684,15.7085,14.7057,15.6665,69807200.0
2007-01-08,15.8205,15.8822,15.5152,15.6637,61461000.0
2007-01-09,15.4452,15.6413,15.35,15.4928,72657000.0
2007-01-10,15.434,15.4536,15.1735,15.2407,73074800.0
2007-01-11,15.2799,15.6105,14.1483,15.1315,91760200.0
2007-01-12,15.1959,15.9662,15.1819,15.532,60735000.0
2007-01-16,15.42,15.6805,15.2883,15.3668,59439800.0
2007-01-17,15.3444,15.6077,15.1455,15.5432,65272800.0
2007-01-18,15.6161,15.7141,15.3247,15.4116,60720200.0
2007-01-19,15.532,15.8317,15.4032,15.8205,57785600.0
2007-01-22,15.9382,15.941,15.6581,15.7421,62051400.0
2007-01-23,15.8738,16.2211,14.8682,16.1287,71050000.0
2007-01-24,16.1035,16.2239,15.9102,16.1875,42321400.0
2007-01-25,16.1623,16.1931,15.7785,15.8542,43689400.0
2007-01-26,15.9942,16.0446,15.8458,15.8962,28286800.0
2007-01-29,15.9298,16.0502,15.7729,15.8402,38754800.0
2007-01-30,15.913,16.2099,15.8766,16.1623,40198000.0
2007-01-31,16.1399,16.3219,16.0502,16.2463,48027800.0
2007-02-01,16.2743,16.4368,16.1819,16.3892,43432800.0
2007-02-02,16.4228,16.5068,16.2351,16.4368,35528800.0
2007-02-05,16.4564,16.5544,16.3556,16.406,26033400.0
2007-02-06,16.504,16.5096,16.2575,16.3443,31119400.0
2007-02-07,16.4116,16.4872,16.1651,16.2463,38750600.0
2007-02-08,16.2547,16.4536,16.1707,16.4172,48940400.0
2007-02-09,16.4424,16.5012,16.2743,16.3415,36343000.0
2007-02-12,16.1903,16.2575,16.0614,16.1315,32214200.0
2007-02-13,16.1931,16.3668,16.1875,16.3499,27376600.0
2007-02-14,16.3331,16.5376,16.2799,16.3864,46352400.0
2007-02-15,16.3191,16.3612,16.1119,16.2155,45807000.0
2007-02-16,16.2463,16.2687,16.1735,16.2239,31921400.0
2007-02-20,16.0698,16.1091,15.9942,16.0782,29593200.0
2007-02-21,16.0642,16.2659,15.969,16.2267,39522600.0
2007-02-22,16.2715,16.4452,16.1623,16.3948,42222600.0
2007-02-23,16.5292,16.5348,16.3892,16.4368,31328400.0
2007-02-26,16.574,16.6749,16.4844,16.5432,37347400.0
2007-02-27,16.2827,16.4984,15.8121,15.9382,85265800.0
2007-02-28,15.9662,16.1567,15.8906,15.9242,63593800.0
2007-03-01,15.7757,16.0979,15.42,15.9298,62601600.0
2007-03-02,15.913,15.9494,15.6077,15.7057,65052800.0
2007-03-05,15.448,15.7589,15.3892,15.546,64798600.0
2007-03-06,15.7449,16.0502,15.6525,15.8205,42011200.0
2007-03-07,15.7729,16.3107,15.7729,16.0558,85142200.0
2007-03-08,16.2267,16.2351,16.039,16.1287,42348600.0
2007-03-09,16.1651,16.2575,16.0334,16.1231,43543600.0
2007-03-12,15.9662,16.1259,15.9522,16.0418,41103200.0
2007-03-13,16.0502,16.2519,15.8289,15.8598,58514000.0
2007-03-14,15.9102,16.0698,15.7421,16.0642,67846200.0
2007-03-15,16.0194,16.1375,15.9576,16.0194,38733400.0
2007-03-16,16.1113,16.4935,15.8106,15.9062,52012200.0
2007-03-19,16.0045,16.1788,15.968,16.1394,41732400.0
2007-03-20,16.1169,16.2687,16.0635,16.2181,46942800.0
2007-03-21,16.3361,16.6031,16.2603,16.5216,42407000.0
2007-03-22,16.5947,16.9122,16.5947,16.8223,65208000.0
2007-03-23,16.9151,16.9797,16.8111,16.9151,29268400.0
2007-03-26,17.0584,17.1427,16.797,17.0275,36603000.0
2007-03-27,16.9994,17.0696,16.9094,17.0471,27472000.0
2007-03-28,17.182,17.182,16.9432,17.0134,36221800.0
2007-03-29,17.123,17.1877,16.9994,17.1511,42278000.0
2007-03-30,17.1033,17.1286,16.8336,16.9319,40855600.0
2007-04-02,16.9347,17.1567,16.9151,17.1146,32277600.0
2007-04-03,17.0387,17.2298,16.9825,17.1708,29217200.0
2007-04-04,17.1005,17.2776,17.0359,17.2607,31462600.0
2007-04-05,17.286,17.3731,17.2158,17.3282,24421000.0
2007-04-09,17.3225,17.5108,17.2607,17.2944,37821000.0
2007-04-10,17.3254,17.5783,17.3001,17.5586,34000000.0
2007-04-11,17.5558,17.6401,17.3956,17.449,46115200.0
2007-04-12,17.4659,17.716,17.4181,17.7047,31749000.0
2007-04-13,17.7413,17.7525,17.6204,17.7188,22644200.0
2007-04-16,17.7581,17.8368,17.5867,17.8228,24779600.0
2007-04-17,17.8649,17.9127,17.6289,17.7244,28997200.0
2007-04-18,17.6401,17.671,17.5389,17.6148,30897800.0
2007-04-19,17.5249,17.553,17.3788,17.4293,30674800.0
2007-04-20,17.5755,17.8003,17.5755,17.7891,35833400.0
2007-04-23,17.7385,17.9268,17.7047,17.7609,33175000.0
2007-04-24,17.7357,17.775,17.6064,17.6879,42538800.0
2007-04-25,17.7694,18.146,17.7609,18.0476,52840400.0
2007-04-26,18.0167,18.115,17.8846,18.0364,37424000.0
2007-04-27,17.983,18.1516,17.8958,18.0195,27990200.0
2007-04-30,18.0251,18.1965,17.8228,17.8256,34529800.0
2007-05-01,17.8284,17.9464,17.6991,17.9015,50246600.0
2007-05-02,17.9464,18.101,17.8958,18.0476,32130800.0
2007-05-03,17.9633,18.2752,17.9464,18.2275,32246000.0
2007-05-04,18.2668,18.4748,18.1347,18.2078,40315000.0
2007-05-07,18.1038,18.2499,18.0841,18.2246,22282600.0
2007-05-08,18.1544,18.2612,17.9858,18.2303,30535000.0
2007-05-09,18.1994,18.2893,17.9998,18.2331,43307400.0
2007-05-10,18.3005,18.3033,17.7076,17.9268,40735600.0
2007-05-11,17.9436,18.59,17.9239,18.3033,30910200.0
2007-05-14,18.3202,18.4438,18.2668,18.3764,31956000.0
2007-05-15,18.3595,18.5478,18.309,18.3652,31928600.0
2007-05-16,18.3736,18.4776,18.1769,18.4719,34390200.0
2007-05-17,18.5197,18.8541,18.368,18.7305,36609400.0
2007-05-18,18.8289,19.0677,18.812,19.0621,40623800.0
2007-05-21,19.1296,19.3965,19.0874,19.2167,28242000.0
2007-05-22,19.2026,19.3516,19.0481,19.0705,47162000.0
2007-05-23,19.1155,19.3319,19.0874,19.1296,48751200.0
2007-05-24,19.1267,19.2954,18.7136,18.7951,54363400.0
2007-05-25,18.9385,19.0649,18.8907,19.0649,23801800.0
