timestamp,open,high,low,close,volume
2006-09-18,44.4383,45.0075,44.1853,44.5648,3796100.0
2006-09-19,44.9092,44.9583,43.2084,43.7074,5278800.0
2006-09-20,43.2646,43.7636,42.4845,42.7375,5521000.0
2006-09-21,42.871,43.8058,42.8078,43.3911,3442600.0
2006-09-22,43.4403,43.7495,42.4985,42.6391,2813600.0
2006-09-25,42.3088,42.6321,41.5919,42.5196,5151800.0
2006-09-26,43.5668,44.3047,43.0467,43.8831,4348500.0
2006-09-27,44.4312,44.7124,43.5106,44.5648,3739800.0
2006-09-28,44.628,45.0778,44.2063,44.4383,4602500.0
2006-09-29,44.2063,44.6913,43.7284,44.368,3020700.0
2006-10-02,44.4172,44.9232,43.5457,43.5668,3123900.0
2006-10-03,43.4052,43.4122,42.4845,42.6953,4720100.0
2006-10-04,42.8007,43.7425,42.1612,43.4473,4250400.0
2006-10-05,44.2696,44.9513,44.2063,44.8318,4633200.0
2006-10-06,44.8037,44.867,43.9604,44.7264,3617900.0
2006-10-09,45.1551,45.6471,44.3047,44.4172,4157700.0
2006-10-10,44.375,45.7947,44.2837,45.3589,4223700.0
2006-10-11,45.3168,45.3238,44.3469,44.5507,2831800.0
2006-10-12,44.5929,45.5487,44.5859,45.0216,4146500.0
2006-10-13,45.2816,45.9563,45.1832,45.373,3152400.0
2006-10-16,45.5768,46.6802,45.4925,46.4975,4197900.0
2006-10-17,46.5256,46.5256,45.5136,45.9142,2949800.0
2006-10-18,45.9849,46.4499,45.5552,45.7736,3086800.0
2006-10-19,46.2103,47.3797,46.0272,47.3304,3649800.0
2006-10-20,47.3726,47.3938,45.992,46.4569,2548500.0
2006-10-23,45.8934,46.4921,45.8018,46.3794,2343100.0
2006-10-24,46.2456,47.9573,46.0976,47.6615,3813800.0
2006-10-25,46.5132,48.8308,46.5132,48.4997,5029700.0
2006-10-26,49.2253,49.3098,47.5628,48.0489,4152000.0
2006-10-27,47.4783,47.9151,46.7739,46.8725,3161700.0
2006-10-30,46.154,46.4639,45.8934,46.0061,2843800.0
2006-10-31,45.9286,46.2526,45.0974,46.0061,4834700.0
2006-11-01,46.0483,46.0695,44.4,45.0762,4803100.0
2006-11-02,44.7451,45.6116,44.5127,45.203,3870900.0
2006-11-03,45.8934,46.7528,45.7525,46.2456,3170500.0
2006-11-06,46.1399,46.5344,45.5341,46.4146,3663800.0
2006-11-07,46.316,46.4992,45.4284,45.675,3292200.0
2006-11-08,45.4848,46.4992,45.4777,46.0342,3037700.0
2006-11-09,46.7387,47.4079,46.3865,46.8725,3863000.0
2006-11-10,46.3935,46.5273,45.6186,45.9215,2580300.0
2006-11-13,45.2735,46.0554,44.9987,45.4848,3096500.0
2006-11-14,45.6538,45.8934,45.3298,45.6116,2592200.0
2006-11-15,46.1329,46.7316,45.9145,46.1963,4518700.0
2006-11-16,46.4992,46.7316,45.034,45.1537,4673900.0
2006-11-17,44.9424,46.4499,44.8015,46.1047,3570300.0
2006-11-20,45.7032,46.316,45.4848,45.682,2979300.0
2006-11-21,46.0272,46.5414,45.7454,46.2808,2612600.0
2006-11-22,46.2808,46.309,45.2664,45.8511,2416200.0
2006-11-24,45.8652,46.7528,45.7806,45.7877,1109200.0
2006-11-27,46.6682,46.9007,46.0976,46.154,3312100.0
2006-11-28,46.2878,46.8443,46.2385,46.5062,3463200.0
2006-11-29,46.8443,48.9435,46.7457,48.7533,6454000.0
2006-11-30,48.6054,49.3521,48.5068,49.2112,4840700.0
2006-12-01,48.6054,49.0844,47.9925,48.9858,2580800.0
2006-12-04,48.9506,48.9576,48.1264,48.4927,2147600.0
2006-12-05,48.7674,49.1267,48.2109,48.6829,2439600.0
2006-12-06,48.535,49.5141,48.4856,48.7533,2428600.0
2006-12-07,48.9647,48.9999,48.232,48.5279,2024400.0
2006-12-08,48.9576,49.3028,48.4927,48.6477,2234700.0
2006-12-11,48.2602,48.7815,48.0207,48.232,2157900.0
2006-12-12,49.2535,49.2535,47.9362,48.3095,2221000.0
2006-12-13,48.3025,48.9787,48.1827,48.6336,2666000.0
2006-12-14,49.3028,49.662,48.5561,49.1478,3181800.0
2006-12-15,49.2464,49.2464,47.7601,48.549,3012300.0
2006-12-18,48.0841,48.3518,46.8373,46.9148,3075700.0
2006-12-19,46.8936,48.0137,46.0272,47.7953,2848200.0
2006-12-20,47.7953,48.0207,47.0557,47.2036,2304500.0
2006-12-21,47.3163,47.8094,46.7105,47.2881,2082300.0
2006-12-22,47.1965,47.4149,46.7034,46.9993,1486300.0
2006-12-26,46.9711,47.3938,46.2597,46.7387,1543500.0
2006-12-27,46.5273,46.7528,46.2033,46.7175,2246200.0
2006-12-28,46.6682,47.0979,46.633,46.9711,1631200.0
2006-12-29,46.7246,46.8796,46.5555,46.8443,2009600.0
2007-01-03,48.07,48.07,45.2241,45.5059,5529700.0
2007-01-04,45.4777,45.4777,44.717,44.8649,5155700.0
2007-01-05,45.1114,46.1399,44.9776,45.8934,4466600.0
2007-01-08,46.2526,47.1613,45.4355,46.2737,4323600.0
2007-01-09,45.0692,46.0483,45.0621,45.4566,5345200.0
2007-01-10,45.3791,45.4214,44.4915,44.7451,3499300.0
2007-01-11,44.7381,46.0695,44.3859,44.4986,3490500.0
2007-01-12,44.6113,45.4355,44.6043,45.2594,3279600.0
2007-01-16,45.2805,46.633,45.2805,45.7666,4579500.0
2007-01-17,45.8144,46.6052,45.652,46.4569,3969000.0
2007-01-18,46.9511,47.0358,45.8073,46.351,3861900.0
2007-01-19,46.8664,48.0031,46.6828,47.869,4038500.0
2007-01-22,48.3632,48.4408,47.5654,47.9254,3213900.0
2007-01-23,48.1937,49.9376,48.1937,49.5917,4617700.0
2007-01-24,49.1892,49.7823,48.6527,49.6905,3152400.0
2007-01-25,49.7329,49.7329,48.8433,49.0975,2652600.0
2007-01-26,49.2669,49.6693,49.048,49.3093,2098700.0
2007-01-29,49.1892,50.0506,49.1469,49.4858,2640900.0
2007-01-30,49.6905,51.5544,49.6693,51.3638,4960600.0
2007-01-31,50.6013,51.851,50.2695,51.5121,3272400.0
2007-02-01,51.3215,51.3568,49.8035,50.4742,6126700.0
2007-02-02,49.6199,50.1283,49.2316,49.86,5569500.0
2007-02-05,50.1,50.3542,49.0692,49.1681,3098600.0
2007-02-06,49.4717,49.5987,48.8292,49.3799,3031400.0
2007-02-07,49.2245,49.5634,48.6809,48.8927,2635000.0
2007-02-09,50.1071,50.1283,49.1469,49.4222,2744800.0
2007-02-12,48.8645,49.1257,48.222,48.5185,2866700.0
2007-02-13,48.6456,49.274,48.5397,49.1892,2387000.0
2007-02-14,49.1328,49.7752,48.8292,48.9068,3067100.0
2007-02-15,48.8998,48.9704,48.2926,48.4691,2807400.0
2007-02-16,48.5185,49.1186,48.4338,48.6032,2539800.0
2007-02-20,48.3632,48.6032,48.0949,48.2714,2032200.0
2007-02-21,48.0878,48.9351,48.0878,48.808,2780000.0
2007-02-22,48.808,49.8105,48.7586,49.6905,3907000.0
2007-02-23,50.1636,50.3895,49.5917,49.7258,2325200.0
2007-02-26,49.8529,50.5378,49.7329,50.0224,1998700.0
2007-02-27,49.4081,50.22,48.0808,48.6527,3527800.0
2007-02-28,48.5114,49.1469,48.0102,48.3632,3610400.0
2007-03-01,48.222,48.7374,47.3747,48.3914,3804500.0
2007-03-02,48.3491,48.5185,47.3112,47.5018,2662300.0
2007-03-05,46.8664,47.8972,46.6969,47.3818,3824100.0
2007-03-06,47.8337,48.1796,47.5583,48.0172,3071200.0
2007-03-07,47.8125,49.5211,47.7772,48.5114,4136500.0
2007-03-08,48.8645,48.9986,47.9537,48.1302,3373400.0
2007-03-09,48.5185,48.7868,48.1231,48.2432,2236800.0
2007-03-12,47.8337,48.109,47.3959,47.9325,2228400.0
2007-03-13,47.7913,48.6668,47.3183,47.4524,3004500.0
2007-03-14,47.4242,48.2855,46.9864,48.2502,3542500.0
2007-03-15,48.1443,48.3632,47.7419,47.7631,2286200.0
2007-03-16,47.8266,48.4197,47.3394,47.4806,2828600.0
2007-03-19,47.9043,48.4126,47.7701,48.1937,2037700.0
2007-03-20,48.2502,48.6668,47.8901,48.6174,2478500.0
2007-03-21,49.0692,49.4575,48.5185,49.0763,3333700.0
2007-03-22,49.507,49.9941,49.2528,49.747,3517100.0
2007-03-23,49.6482,49.7046,48.9704,49.4575,3032500.0
2007-03-26,49.8811,50.0577,49.4293,49.5776,3494200.0
2007-03-27,49.2881,49.627,49.1751,49.4999,2490400.0
2007-03-28,49.9094,49.9941,49.161,49.4293,3601800.0
2007-03-29,49.6835,50.566,49.4928,50.4954,5037600.0
